"2017-11-16 13:51:03+2:00",0,"AIN1|Analog Input 1|mA|0.000000|1.000000|mA","AIN2|Analog Input 2|V|0.000000|1.000000|V","AIN3|Analog Input 3|V|0.000000|1.000000|V","AIN4|Analog Input 4|mA|0.000000|1.000000|mA","AIN5|Analog Input 5|mA|0.000000|1.000000|mA","AIN6|Analog Input 6|V|0.000000|1.000000|V","AIN7|Analog Input 7|V|0.000000|1.000000|V","AIN8|Analog Input 8|mA|0.000000|1.000000|mA","AO1|Analog Output 1|mA|0.000000|1.000000|v","AO2|Analog Output 2|mA|0.000000|1.000000|v","DIN1|Digital Input 1","DIN2|Digital Input 2","DIN3|Digital Input 3","DIN4|Digital Input 4","DIN5|Digital Input 5","DIN6|Digital Input 6","DIN7|Digital Input 7","DIN8|Digital Input 8","DO1|Digital Output 1","DO2|Digital Output 2","DO3|Digital Output 3","DO4|Digital Output 4","DO5|Digital Output 5","DO6|Digital Output 6","DO7|Digital Output 7","DO8|Digital Output 8","RTD1|RTD - 1|2wire|pt100","RTD2|RTD - 2|2wire|pt100",RLY1|RELAY-1,RLY2|RELAY-2,RLY3|RELAY-3,RLY4|RELAY-4
"2017-11-27 01:18:18+2:00",1,OutOfRange-0.000000,0.047537,0.052871,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:19:19+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:20:19+2:00",1,OutOfRange-0.000000,0.047537,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:21:19+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:22:19+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:23:19+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:24:19+2:00",1,OutOfRange-0.000000,0.047537,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:25:19+2:00",1,OutOfRange-0.000000,0.047522,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:26:19+2:00",1,OutOfRange-0.000000,0.047522,0.052189,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:27:19+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:28:19+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:29:19+2:00",1,OutOfRange-0.000000,0.047537,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:30:19+2:00",1,OutOfRange-0.000000,0.047537,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:31:19+2:00",1,OutOfRange-0.000000,0.047537,0.052871,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:32:19+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:33:19+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:34:20+2:00",1,OutOfRange-0.000000,0.047537,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:35:20+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:36:20+2:00",1,OutOfRange-0.000000,0.047522,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:37:20+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:38:20+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:39:20+2:00",1,OutOfRange-0.000000,0.047507,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:40:20+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:41:20+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:42:20+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:43:20+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:44:20+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:45:20+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:46:20+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:47:20+2:00",1,OutOfRange-0.000000,0.047537,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:48:20+2:00",1,OutOfRange-0.000000,0.047537,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:49:20+2:00",1,OutOfRange-0.000000,0.047537,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:50:20+2:00",1,OutOfRange-0.000000,0.047537,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047871,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:51:21+2:00",1,OutOfRange-0.000000,0.047537,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:52:21+2:00",1,OutOfRange-0.000000,0.047537,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:53:21+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:54:21+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:55:21+2:00",1,OutOfRange-0.000000,0.047522,0.052871,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:56:21+2:00",1,OutOfRange-0.000000,0.047522,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:57:21+2:00",1,OutOfRange-0.000000,0.047522,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:58:21+2:00",1,OutOfRange-0.000000,0.047537,0.052189,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 01:59:21+2:00",1,OutOfRange-0.000000,0.047522,0.052871,OutOfRange-0.000000,OutOfRange-4.000000,0.047537,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:00:21+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:01:21+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:02:21+2:00",1,OutOfRange-0.000000,0.047522,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:03:21+2:00",1,OutOfRange-0.000000,0.047522,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:04:21+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:05:21+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0
"2017-11-27 02:06:21+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:07:22+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:08:22+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:09:22+2:00",1,OutOfRange-0.000000,0.047522,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:10:22+2:00",1,OutOfRange-0.000000,0.047522,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:11:22+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:12:22+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:13:22+2:00",1,OutOfRange-0.000000,0.047507,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:14:22+2:00",1,OutOfRange-0.000000,0.047522,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:15:22+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:16:22+2:00",1,OutOfRange-0.000000,0.047522,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:17:22+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:18:22+2:00",1,OutOfRange-0.000000,0.047522,0.052189,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:19:22+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:20:22+2:00",1,OutOfRange-0.000000,0.047522,0.052855,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:21:23+2:00",1,OutOfRange-0.000000,0.047522,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:22:23+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:23:23+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:24:23+2:00",1,OutOfRange-0.000000,0.047507,0.052825,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:25:23+2:00",1,OutOfRange-0.000000,0.047507,0.052825,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:26:23+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:27:23+2:00",1,OutOfRange-0.000000,0.047492,0.052825,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:28:23+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:29:23+2:00",1,OutOfRange-0.000000,0.047507,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:30:23+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:31:23+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:32:23+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:33:23+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:34:24+2:00",1,OutOfRange-0.000000,0.047522,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047855,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:35:24+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:36:24+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:37:24+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:38:24+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:39:24+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:40:24+2:00",1,OutOfRange-0.000000,0.047492,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:41:24+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:42:24+2:00",1,OutOfRange-0.000000,0.047492,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:43:24+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:44:25+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:45:24+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047825,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:46:24+2:00",1,OutOfRange-0.000000,0.047507,0.05284,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:47:25+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:48:25+2:00",1,OutOfRange-0.000000,0.047522,0.052189,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:49:25+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 02:50:25+2:00",1,OutOfRange-0.000000,0.047507,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.04784,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
